,mean,median,lower_90,upper_90,lower_50,upper_50
31,1.0360814430808285,1.0330612809673865,0.38257231879933085,1.6628861008334137,0.7986725622052856,1.2361943747073967
32,1.0417025900674568,1.0445474991253887,0.44774273441772494,1.7379544129798257,0.798141996523497,1.227494735080243
33,1.0412142719441553,1.0439001477189371,0.3388484307556098,1.6781749149226917,0.8683250676989951,1.304110052538371
34,1.0398521755824002,1.0405897554379098,0.38904719199029136,1.742895935852986,0.7836879653270258,1.241464267620783
35,1.0451946660520424,1.0324686271447459,0.4137491016842719,1.7829828595059198,0.8180867344204171,1.2728184068869632
36,1.0432169953086239,1.0359323489858139,0.3755038907042635,1.7720529463242665,0.832597551823692,1.2907760776056365
37,1.0462679985372618,1.0483408468131161,0.33800555988909153,1.7521157361962145,0.7740432199817264,1.2497288588355215
38,1.0389365729816347,1.0448236195602434,0.31096589695805776,1.755501088878793,0.7849939401196503,1.2805741696656787
39,1.0370101780274663,1.0484735135501038,0.3454285146673983,1.8099680642010223,0.7895899867950101,1.2903467281470211
40,1.0348296215557777,1.0401586141714776,0.2312361142677981,1.7752551322293944,0.7236129526991895,1.2290707468415563
41,1.031837199082923,1.037638783780404,0.2824192231285203,1.87727866286601,0.7865029581028096,1.3053921379869338
42,1.0315109529880113,1.0424200734395168,0.1679424952920121,1.8266133908467148,0.745303211603779,1.2663025765917695
43,1.0298472444460152,1.0329943464530686,0.22351907648387326,1.8900847581603224,0.7424654487678902,1.2770512759508963
44,1.0349951761187886,1.033631551886073,0.2966326956481018,1.9572291648092663,0.6985709644876144,1.2407826787510392
45,1.034256111964533,1.044489130202229,0.13081760394978392,1.849433816303964,0.7496706273411708,1.3004743524699656
46,1.033727682411683,1.03668592956326,0.25074969961583626,1.933159794927097,0.7490102395489759,1.2818701909764962
47,1.0370976995372598,1.0300726484831073,0.32150803086307844,1.9747951925885308,0.7401958926286945,1.2639539777460045
48,1.0313670639678543,1.0345935757088935,0.3012842245305878,1.9775471837653629,0.7478820081674245,1.2752351028129523
0,1.0340830971662842,1.034323083024396,0.9290214835885113,1.1687513617164897,0.9981505717744396,1.0756262767221156
1,1.032542698401932,1.0323433667170865,0.9299795177112166,1.1701490323700432,0.9971414541535069,1.0726194551227841
2,1.031567102568654,1.0328033204525366,0.931093508599294,1.1731270540352263,0.9982093752450315,1.0740787409925707
3,1.0315101867166445,1.032692966559928,0.9222227678560182,1.165634835083315,0.9950592504332955,1.069469797438082
4,1.030734778112429,1.0316818851556413,0.9261027377830582,1.153912050230139,0.9901246633137682,1.0614550242274539
5,1.0327677892113023,1.0323337086706588,0.9290824146750623,1.1392203875283335,0.9924416093377242,1.0607897382291416
6,1.032910522312452,1.033574637845844,0.9407945251092487,1.1619108171387986,1.0039801698409032,1.0724556896398767
7,1.036399328923941,1.034049837023664,0.944707816817476,1.147192196178263,0.9918045022781751,1.058253957252662
8,1.039805309553147,1.0370238698237588,0.9320989163801032,1.1368080438085617,0.9880167168405033,1.0530807608745707
9,1.042506914061927,1.038437279056625,0.952917831893448,1.1499421484024368,1.0006760822298586,1.0631213453761084
10,1.0459504567078735,1.04164734682518,0.9566775529494723,1.1538068786904982,0.9972664659053301,1.0605199071971494
11,1.048608572194882,1.0429795361272487,0.9472512934811438,1.1436770279982404,1.005581062732256,1.0688442508418212
12,1.0507049016600774,1.04527448677022,0.9607043116053627,1.151833799708733,1.0040038794469892,1.0691858589232102
13,1.0501220582063389,1.0448371791497062,0.9433852304227612,1.1405398185414182,0.9991431891095413,1.065526963823806
14,1.0523847185304187,1.0469084263818271,0.9665227462847128,1.1652543671965192,1.0042939228860432,1.0700164463924107
15,1.0549038968196724,1.0470093217946004,0.9521503625530499,1.141043253521735,1.0016464705187798,1.0677014637673001
16,1.0579620656962527,1.052009153006292,0.9751332558228155,1.1589533596968846,1.0108328451916242,1.0732985589517208
17,1.0589010989463543,1.051654106739357,0.9798475644705134,1.1623298681657115,1.0092835317785915,1.0749462778920087
18,1.0619165561758186,1.0544444795355616,0.9849629828121349,1.1730647561280096,1.0126567755893325,1.0766237749395875
19,1.0631391884605332,1.0527973245267166,0.9850868486612031,1.1808999699662346,1.0077626275640637,1.0717316165925443
20,1.0653232396151389,1.055292806611392,0.9752093538257015,1.1703193932742986,1.0074442882925985,1.0715109843228348
21,1.06621574212028,1.055234452743172,0.9803105435783477,1.1721960369093676,1.0090691840698869,1.0736975423521367
22,1.0671969061722109,1.0555866448927933,0.9766503356861491,1.1696451071749046,1.0067579046631454,1.071431129380092
23,1.067445332575516,1.0557371968926077,0.9769618994596736,1.1655784384908134,1.0113151759496681,1.0780808769396444
24,1.0666979751522765,1.0565304185824216,0.974037325253938,1.1705279083401277,1.0148402162068693,1.0807236400199438
25,1.0646425755387001,1.0561218561682104,0.9727211889470899,1.1663331072152237,1.0177840363108013,1.0834287256496125
26,1.063704889567507,1.0552399037499995,0.9767830118382548,1.1669059137123887,1.006926297061998,1.0726818212486142
27,1.0630365395916006,1.0556291570917962,0.9746586808532588,1.159936679872057,1.014784597621272,1.0821640840352067
28,1.0612182518047137,1.054107652378573,0.974581201638173,1.1595766326875168,1.0104936683436012,1.075725244199468
29,1.061689561498337,1.0548441750113922,0.9764635350376267,1.1677868168591787,1.0141941111045216,1.0825418246850511
30,1.0606923148503642,1.054619795227015,0.9684621062493144,1.157984433828237,1.0034253459700977,1.0723558326714173
31,1.0612290665641628,1.0550068288174024,0.9721366569879671,1.1586807837376554,1.0075418708416233,1.074817871808743
32,1.0618390966342595,1.0551647871166876,0.9694447028057532,1.1606507128080494,1.01019081309612,1.0764327812164283
33,1.0634915203284379,1.055769948128523,0.9624138389071515,1.1495516810877975,1.0120206895607238,1.080659005178797
34,1.0645061798165043,1.057069048712916,0.9789382891008878,1.1654851887408868,1.016856046437002,1.0830546632412414
35,1.0643419487026742,1.0557528474051758,0.9636609269644223,1.164369561689043,1.014674531968102,1.0822867521187092
36,1.0651166001369656,1.0542728040348097,0.9614932565831156,1.1711440785986542,1.0109940289439017,1.0767285446055128
37,1.0649268306792485,1.0547979297573244,0.9601421965533566,1.1715235610852186,0.9979234630308321,1.0688284726258461
38,1.0657075722070735,1.0560759692948525,0.9653988144431966,1.1902046876900523,1.0147912290545753,1.0870136556530028
39,1.0649792811401526,1.056509035218864,0.9779216409817117,1.1944350703004956,1.0073401200726868,1.081051852410284
40,1.0657047459865026,1.0576446191221294,0.9569478014217511,1.1827236978817792,1.0055478552744026,1.0803150596009825
41,1.0657465802408685,1.0577406425389355,0.9589514692523247,1.185815213997922,1.0075867674186596,1.0803888763594534
42,1.0663442459834422,1.05562810282145,0.9536216610152833,1.1851217570677255,1.0057845977481865,1.0803322326086633
43,1.0656268542466345,1.057326620014078,0.9542713381979885,1.1942852786972185,1.0050022969452508,1.0839444664324425
44,1.0644357093626855,1.0571681471561702,0.9614919794223481,1.2067276080019398,1.0157083747969713,1.093478460999192
45,1.0642755582974046,1.0553419807323916,0.9500757839771157,1.2071318961587811,1.0092907034480487,1.0872346642805826
46,1.0648610302638326,1.055456935907736,0.9215136740222101,1.1920461610499478,1.0103045756385298,1.0884781869491027
47,1.0639192508113176,1.054757491758458,0.9517542647173394,1.2308976071744433,1.0075865699149908,1.0897686246275935
48,1.0644553212338155,1.0555301365832808,0.9326941876521404,1.2318998858456964,0.9928345757352924,1.0754743605778518
0,1.1035117793587255,1.0844133725125604,0.9188250185769679,1.3322818715506506,1.004448805394227,1.122158711925801
1,1.0988366326485508,1.080503138008865,0.9110882173175076,1.291698508926888,1.0005501365394336,1.1195558344894063
2,1.0971053839928764,1.0797185267723048,0.9186693025507059,1.2825560613755043,1.0249734284441636,1.1335886375602282
3,1.094540722862971,1.0758645387154324,0.9173563917742023,1.2799163943092218,1.01044274182644,1.12211971914315
4,1.092041561119896,1.0771265101017953,0.9309212498592037,1.2839211720729478,1.0125979043210052,1.1201893161145746
5,1.0925492797767005,1.0746354078364744,0.9035596062484306,1.2444062079869476,1.0104660345887424,1.1197556566860998
6,1.087018680784279,1.0728895458183434,0.9249896418714447,1.2592400268912738,1.0166544233526251,1.1270540540969274
7,1.0802059682081744,1.0669277684941147,0.9018190673846632,1.2393924722396603,0.9879732146471889,1.0971740222245832
8,1.0733839673510188,1.0615528344828347,0.8977205373372991,1.235981764779246,0.9952282487323904,1.10268709027496
9,1.0628256928544786,1.0546009745079754,0.9026851103378055,1.237317881980223,0.9848415091975352,1.0917366032676243
10,1.0526946706171691,1.0496200826453135,0.8793937196124673,1.2094621405191073,0.996371953997935,1.1084893034933339
11,1.0420500427702657,1.0459022754895173,0.8530203612218346,1.2017636618270242,0.9985772618437546,1.111889607217386
12,1.0352258172470117,1.0404263452019389,0.8623075517393833,1.2094706404691364,0.9884626371712413,1.0988016946419426
13,1.0223466037850648,1.0330037047427525,0.8626351539317247,1.2366587943190084,0.9935591140731855,1.1048772661284048
14,1.0099177943783348,1.0250372101516514,0.7967740532241541,1.1773881788465022,0.9838869308453952,1.1024534184897192
15,1.003259926091808,1.0195627508212197,0.7715855005511918,1.1755072548050496,0.9664885949930658,1.0893434569476068
16,1.0031207461003877,1.0198269148026171,0.7754118930103702,1.188115199373317,0.9628024746915481,1.0835307107161514
17,1.0071886060053867,1.023717067776663,0.7929743103368362,1.1808953059018403,0.9764348964058668,1.0997834050497335
18,1.016968309527762,1.030698103974019,0.8264171114608697,1.2055770869500866,0.9673369679389132,1.0858718826329596
19,1.0276824069383186,1.035417631418166,0.8065398549873524,1.1901705228918498,0.9957109960232217,1.115313400328093
20,1.041763594647768,1.04027418599585,0.8667651441570772,1.2430077133943451,0.984355435732092,1.1050953067403793
21,1.055688373711192,1.0516356550653945,0.8857188365371162,1.243727374593069,1.0080648053718593,1.1237101338344753
22,1.0700593156002927,1.0626617003743914,0.9044764816434042,1.271437933829445,1.0141469440097954,1.1201557779459592
23,1.085409323361211,1.0713396119402843,0.9012963423765314,1.2534626800670425,1.0040894885324336,1.1124105644505353
24,1.0994944005012706,1.081258429889714,0.9333097857376931,1.306251772331837,1.010417855381651,1.1237159947534585
25,1.1078535744639013,1.0868699341041885,0.9331241142313683,1.2893766431288842,1.015651338021378,1.1269505602755148
26,1.1174834892338297,1.093434390652368,0.9665376841698285,1.3423323095652635,1.0084128593737864,1.1235251006383322
27,1.1241277319467131,1.0961377576209073,0.9609137027488169,1.3233293269350228,1.0221673370926259,1.1322869385842775
28,1.1293678043957311,1.0976327182498289,0.9715694855022945,1.3261705758594158,1.0219862853373027,1.130868862116841
29,1.1340040012688073,1.104521656269803,0.9684434371408652,1.3310986872723352,1.0246847715797867,1.1301442753355957
30,1.1372225406402516,1.1039382701638825,0.9875568448901999,1.3545939527423958,1.0330652990182287,1.1405227272490748
31,1.135862867954829,1.104358227027727,0.9906598485468328,1.3505670873779703,1.0240973371573778,1.1310746507644107
32,1.1346494138669352,1.1069612304259129,0.9511895361302551,1.308787501980968,1.0327835618197385,1.1397354712393597
33,1.1363665856388383,1.1056923663572449,0.9715288413577222,1.3391078621381292,1.0297763866061187,1.145804119935494
34,1.1343993460170496,1.103119587480352,0.9485511901328519,1.3238876876565866,1.0249835292446812,1.1432258812257898
35,1.1326393233538283,1.1036833794042695,0.9590009256580867,1.3379465912885786,1.024628215354811,1.1337236383938178
36,1.1324649124495698,1.1027972867205755,0.940692914105239,1.3185181078047243,1.01474507067201,1.1338415542228863
37,1.128208625398638,1.1033969728577162,0.9532513967502696,1.3260397704495415,1.038003257063665,1.1541458877598387
38,1.1262829303483493,1.101289522439445,0.9457126530853198,1.318711977654439,1.0157713963281751,1.1339013073953483
39,1.1273786370720742,1.0995192207030826,0.9266828767223987,1.3173351756807634,1.0182986692796383,1.1412859604356347
40,1.1280440095560587,1.0982104497107683,0.9370676668015757,1.3223059912517994,1.0183898232454403,1.1454813583376855
41,1.1268580156798502,1.097798309874117,0.9645671299793562,1.3505699407231937,1.016110222033263,1.1422766546822922
42,1.1278024572805163,1.1018029871934836,0.9500072132907481,1.329506756458055,1.0257815581402496,1.1516929237267788
43,1.130884139258966,1.1023622057198197,0.937700484223317,1.3528480270620964,1.0215607202707062,1.1458762744610738
44,1.1271995078934256,1.097328146903561,0.9453708065491605,1.37946136229756,1.019193782561428,1.1503223871133743
45,1.1260141211120933,1.0983283766228353,0.9170417761334119,1.3642469866722515,1.0153624335484874,1.1489516529862
46,1.1258717219213692,1.100880308625166,0.9188706287209432,1.3798496323032907,1.0174504718830852,1.15685864433053
47,1.1284079880482554,1.0994087203024607,0.8771495312611268,1.3967312201904338,1.0203999762743388,1.1564612925770303
48,1.1256058422961157,1.0996037801024587,0.8393929958335615,1.3769969460267502,1.0077331763376745,1.1558063506509555
0,1.0933173449171967,1.074480597859092,0.97776357630464,1.2382898204818211,1.0085522790625054,1.0957064031635169
1,1.091626351626257,1.0758295115216416,0.9873357860326126,1.2323629736936292,1.0050016896402783,1.0892761570537384
2,1.0900783059651264,1.0736193573712716,0.983718269425975,1.2133386618438036,1.0125909391580163,1.095080380982665
3,1.0888056052401296,1.0727454393616824,0.9874988059397867,1.2229917360019236,1.0315996782589456,1.1110414628118463
4,1.0893959688441381,1.0757277052701615,0.9877650902146474,1.229823860754718,1.0217863795396849,1.1022453489077508
5,1.0885302946675388,1.07448543592926,0.9844842943408945,1.2225554205707352,1.02521197741031,1.1030892113324153
6,1.0887124384399807,1.0754477579454242,0.9723204095133944,1.2109316879266108,1.027006956434262,1.1052877532849121
7,1.0889556636771458,1.074694770900443,0.9914997922957595,1.2112018205539943,1.0239802310015675,1.103347032693665
8,1.088798586037653,1.07654893593641,0.9899319769568735,1.2058786671159931,1.0216335138189188,1.0999027894350555
9,1.0880458578861136,1.075693600007384,0.9923389249588075,1.2005960622598657,1.0251352994631409,1.1016884236369422
10,1.0875011372315324,1.0745939991294962,0.9903838127660917,1.2000578120504657,1.024596938783708,1.0997669054612644
11,1.084709158612361,1.0725862125952523,0.9865321075307958,1.1911595798104335,1.02587502022495,1.0976468631662433
12,1.0852974649082423,1.0718367690221802,0.980063492487187,1.184115313985869,1.0177209710938517,1.088923816038332
13,1.0855545471612076,1.0719469271503466,0.9858277521952757,1.185542469667156,1.0224200529525134,1.0943668586370676
14,1.0843796192035322,1.0735292858047871,0.9877473153328568,1.1905808574961718,1.0240519712078957,1.0941154900028773
15,1.0833538532983638,1.0708306753297572,0.9923806931022295,1.1901191514980498,1.0184182101918906,1.0895339220575333
16,1.0805160545137773,1.0697576435435798,0.9853660376253691,1.1765985705341886,1.0213774251668963,1.0898465012749798
17,1.077896222941778,1.0673002999989987,0.9875579858646266,1.177962248466545,1.0173939116723578,1.0859370729744449
18,1.0761704016933307,1.0672551269387323,0.9870391704209426,1.175530379599391,1.016768590496266,1.0852174532391943
19,1.0744163874233241,1.064787351186721,0.9770983215834315,1.1637835259717282,1.0075507583141,1.0760318787266385
20,1.0721419370419472,1.0605747432166954,0.9871713316956204,1.171596825496835,1.0091045464548014,1.0757623178592572
21,1.068693498902976,1.056836841937599,0.9858935993814703,1.170981783590557,1.0064946254979923,1.0726267700497762
22,1.0640254396951252,1.054692202276188,0.9819159107460756,1.170663999820388,1.018811468337406,1.0792709637490396
23,1.0607514009216095,1.0518648007796108,0.9760762932434759,1.1686320251617917,1.0073426939218622,1.070729410388393
24,1.0547945714418898,1.0472499628608527,0.9645442523558304,1.1474320187993852,1.005879340840247,1.0676194246753237
25,1.0510647384256189,1.0446720811965342,0.960465966519474,1.1377688504457568,1.0054155036411618,1.0671619833646913
26,1.0471970548007796,1.0421119333597113,0.9691825429006197,1.1544967331919516,1.0075350372505023,1.0681395294090759
27,1.0452959048852608,1.039046559051844,0.9550418481790622,1.1400941221754655,1.001213248760353,1.066100182099404
28,1.0417459706470789,1.0362415906201319,0.9553060667150649,1.1435246545091047,0.9980786030799613,1.062091426206561
29,1.0387827883827696,1.0338745831497191,0.942845667104089,1.1335116752293917,0.9990784072250082,1.0643774690475398
30,1.036087609226806,1.0324391531656687,0.9380701005933217,1.1272827152901197,0.9939785037905425,1.0602463655518763
31,1.03278958332521,1.0300715124204722,0.9361112086546862,1.12919542227166,0.9977890175406943,1.063666487807125
32,1.0294188087650253,1.026738656230684,0.9345946666150577,1.1248949666844363,0.9921162881895923,1.0561907427787327
33,1.0278209946761592,1.026107028210018,0.9363550305849397,1.128864828086776,0.9932085591294575,1.0596586665427248
34,1.0260003121040973,1.0260361347357665,0.9155905326623398,1.1235858517448658,0.9891615303911666,1.0590314575999467
35,1.0246451773088372,1.0253823321246718,0.9128937106567716,1.122804601300558,0.9905541926957859,1.0581133962787344
36,1.023083047680911,1.022642236840381,0.9161343851234733,1.1341362920478806,0.991604016334622,1.0626123738362616
37,1.0193155038267756,1.0205407550636036,0.9147710716675582,1.1277478921291058,0.9906356304724661,1.0623311993207931
38,1.0192187318699237,1.0201173717526597,0.9004700791037834,1.1288631887309246,0.9877376363471857,1.0599438104264747
39,1.0186075849908378,1.0187144643402517,0.8844293337387441,1.1276772843518592,0.98858491362116,1.0624672273844546
40,1.019124871913845,1.0200038599077335,0.892680603640558,1.1389500180429022,0.9850801140018259,1.063472565467548
41,1.018577006035822,1.0215992329424473,0.9030919363646899,1.1503324003787447,0.9874911091078493,1.067609354834805
42,1.0177803253502875,1.020351870739444,0.8846876186104163,1.153023666371923,0.9823501832326106,1.0656970244922133
43,1.0176564917953825,1.0204579003005185,0.8849578143579332,1.1475211983882614,0.9801325531732078,1.065536633453213
44,1.015513130515589,1.021223554317977,0.8615367257045756,1.1368562693086044,0.9859749476412197,1.075353241441972
45,1.0139892087403957,1.0214986266747779,0.8605163214550509,1.1485367317827118,0.9800312051059029,1.0706316301012595
46,1.0159714993212232,1.0238992672689555,0.8662406196612813,1.1687131739316716,0.9700201891350985,1.0651543183526977
47,1.0143477500410853,1.0248204593530703,0.84816936345432,1.1687449263486382,0.9736688116125503,1.0685988420436379
48,1.0144993187583744,1.0218411605184814,0.8655768734800634,1.187202634777985,0.9873562355579234,1.0866845866591484
0,1.0707511674453396,1.0617300580659998,1.002410554643141,1.1318605576359333,1.021970792770811,1.0709323215278008
1,1.0706205068198666,1.0611671737180708,1.0116625118983131,1.139841747787516,1.0244921597758403,1.072642465605122
2,1.0706127061114346,1.0616437475499627,1.0133257844880392,1.1393043266682934,1.02463254840167,1.071763662167284
3,1.0714982136028581,1.0620798459808296,1.0086713368313172,1.1317645058384904,1.0257310945447593,1.0722351718635623
4,1.071497804318112,1.0625117912697144,1.0144332052000593,1.1381326547048876,1.0216863356178185,1.067864723394444
5,1.0716457198694254,1.0619886013014526,1.015070114575413,1.1429950802773827,1.0263991868636206,1.0733676465152282
6,1.0710201022907364,1.0606427647242915,1.010426851034083,1.1317428553739768,1.0274598131809873,1.0721110307967818
7,1.0684690878591279,1.0589329316534088,1.0060711212806757,1.1278240711836374,1.0280116035416913,1.0711670236696402
8,1.0646587689879827,1.056056365693514,1.0106520364443266,1.1275641848188662,1.0255880985280794,1.065944258508561
9,1.061405246500228,1.0527372443365883,1.0002945021071081,1.1143933306636111,1.0243261464365996,1.0626298915056445
10,1.0573776599116915,1.0499026444241673,1.0071901688479332,1.1138958485550594,1.025069006815107,1.0612341052028742
11,1.0539642460101388,1.046964895437339,1.0027852041283694,1.105338271375015,1.019327822802271,1.0549959024204976
12,1.051237930992115,1.0450906438031797,1.007391437749592,1.106275765057358,1.0266379550022642,1.0622078065080776
13,1.0475536635116605,1.0422897476338453,1.0020603373484307,1.098130328825193,1.018641845138827,1.0529711007565055
14,1.0444817885898836,1.0403111701822096,0.9954684999553269,1.091587821257963,1.0182998842532047,1.0526306011614823
15,1.0400231907017063,1.037848108094091,0.992510830786901,1.0846174447649395,1.0196717677761187,1.054342540831333
16,1.0383363726790067,1.0368002136396501,0.9866683966095481,1.084653434647537,1.0115456574240076,1.0459313993936126
17,1.0379200916426259,1.0352677935417198,0.9866563735790281,1.0800439985122552,1.0116100287706125,1.0439359954725973
18,1.0383508458967226,1.0349140926118823,0.99327073978249,1.0845153584751033,1.0168855145486935,1.0512102767195932
19,1.0392813880086886,1.0362101083306243,0.9950605104133622,1.0902716403844042,1.0141973727048892,1.0488567757816234
20,1.0404217053504194,1.0369082864476682,0.9889973989180554,1.0863518254583826,1.0139269141798144,1.0503237063622377
21,1.0402431502912501,1.0349099668520076,0.992182063758668,1.0927653630063523,1.0106426613344073,1.0463084702509045
22,1.0388609980440549,1.0346097002902457,0.9945882418427645,1.0901152000808034,1.0093136801713554,1.0445756772258223
23,1.0376719511615515,1.0340749195516454,0.9908110050666826,1.0884879911552883,1.0116101239683069,1.0475715857291181
24,1.0367425849975707,1.0337302658225922,0.9939569558470178,1.086750812014649,1.0083255641729647,1.0427253062966595
25,1.0361808913716168,1.0334693673260926,0.9912463951148683,1.0832898064692835,1.0104374235691296,1.0443391298212539
26,1.035403849490808,1.0329676641524097,0.9875234272659916,1.0822834331711084,1.0074573396907167,1.0422637143066031
27,1.0359465114696396,1.0332850397930988,0.9953563408580426,1.0909048171946012,1.0105955580917185,1.0449495339115287
28,1.0351274802453028,1.0332463168154775,0.9933984416923293,1.0888460249468728,1.0104371956332021,1.0443990074889289
29,1.0332345703649861,1.0315059817537982,0.9931063543919151,1.0863813822445536,1.0087850541294943,1.0435281503449256
30,1.0317692300988568,1.0304278752723453,0.98016359813958,1.0794460514661464,1.0097538828602208,1.0450801836375054
31,1.0324633043440918,1.0315936275439872,0.9863645678997475,1.0827913064012442,1.0109182907434315,1.0460116854407706
32,1.03375129568693,1.0324171317105533,0.9877462741179555,1.0838996387619424,1.017018369816326,1.0523848662079347
33,1.0354626993286538,1.032979740639518,0.9905314880753122,1.0848798672233713,1.009308938933341,1.0430912178779335
34,1.038039208228379,1.0350426056912152,0.994439389081989,1.0894141908723687,1.0104754009449972,1.0440454060206543
35,1.0424259151000952,1.0372152644676915,1.0008307494040403,1.0961500024284803,1.0186893553419623,1.0531826110691653
36,1.0426059887192762,1.0370257886430676,0.9977297423941301,1.0990896771667507,1.0169798707817126,1.0530775825650789
37,1.0427400071653719,1.0377055841959744,0.9958604921916916,1.097619045367454,1.0176960103836743,1.0537463985129927
38,1.0434349271190415,1.0384734877829853,0.9922905302901349,1.09820421971815,1.0156862910899118,1.052435588871373
39,1.0437667636544805,1.0383648503464435,0.991952443409171,1.0984069469607598,1.0170972038517814,1.0533648002094569
40,1.0437387026438825,1.0383392406650338,0.9899642161451658,1.1027771891480296,1.016321083652129,1.0539682387984317
41,1.0439019689526294,1.0389620141191953,0.9970149846261159,1.1135498968151478,1.011667404095537,1.0498763402104256
42,1.043934700481733,1.0389245327095247,0.9819344280096594,1.1003472542295407,1.0139871771842748,1.0534719400408896
43,1.0438936262388752,1.037220780503818,0.9889171635685114,1.1149793319753751,1.015905470924563,1.0562463932147155
44,1.042940914932086,1.037677431035907,0.9876004195680733,1.1149763736545837,1.011017595402238,1.0520438114020156
45,1.0419766000125188,1.0370939078614585,0.98123240794484,1.114929528712981,1.0064378576272432,1.0495060575099013
46,1.040740843382552,1.0368415456734548,0.9762728455263529,1.1233970997206064,1.0140076399768965,1.058672471259851
47,1.0413552259919587,1.0365320831967748,0.9622007262757893,1.1110572035545,1.0133405990531852,1.0601991774591053
48,1.0411240008721816,1.036179974800727,0.9694009493780789,1.1212239334159182,1.0124169693940794,1.0574100972659193
0,1.0550780103200639,1.0451859065116431,0.9387865356925005,1.189719247502688,0.9809027581220087,1.0661658845705422
1,1.0561673501580147,1.0483758223998705,0.9507602103470362,1.182671597780741,0.978811875226211,1.0671775559743708
2,1.054228837475517,1.0453966849023444,0.9439590586695474,1.1713564220370971,0.9804335574883204,1.0652686514814194
3,1.05287336171477,1.0435818174194766,0.951861154526239,1.1683296724419896,1.0060677943017835,1.083667735786235
4,1.0526929136736156,1.0412823761084216,0.9506245942257273,1.1605710662001183,1.0022190545983525,1.0782332518918722
5,1.0548538627861401,1.043094149144216,0.9595806661029411,1.16746125204521,0.9999754592314593,1.0717882921784954
6,1.0547565635928293,1.0448492418722493,0.9587892326326589,1.1651161008869546,0.9999357554634811,1.0719657804054374
7,1.0554989267816846,1.044824755689013,0.9618612570509678,1.1671962457312026,0.9982797737801421,1.0706384757132377
8,1.057086531598555,1.0471624889759643,0.9613737419753492,1.166340453148874,1.0007390557249782,1.0719257527187938
